CUSTOMER_ID,CUSTOMER_NAME,REGION_CODE,STATUS,CREATED_TS
CUST69650,Customer_69650,R36904,ACTIVE,2020-02-28
CUST69651,Customer_69651,R34706,INACTIVE,2022-12-03
CUST69652,Customer_69652,R31223,ACTIVE,2020-03-04
CUST69653,Customer_69653,R20400,ACTIVE,2025-08-18
CUST69654,Customer_69654,R14513,ACTIVE,2023-10-12
CUST69655,Customer_69655,R2122,ACTIVE,2022-08-07
CUST69656,Customer_69656,R16155,ACTIVE,2021-08-30
CUST69657,Customer_69657,R31051,ACTIVE,2025-02-03
CUST69658,Customer_69658,R8507,ACTIVE,2023-06-20
CUST69659,Customer_69659,R5176,ACTIVE,2024-11-03
CUST69660,Customer_69660,R40037,TEST,2021-01-15
CUST69661,Customer_69661,R9101,ACTIVE,2024-10-26
CUST69662,Customer_69662,R41266,ACTIVE,2025-10-24
CUST69663,Customer_69663,R18396,ACTIVE,2023-05-25
CUST69664,Customer_69664,R4351,INACTIVE,2021-01-20
CUST69665,Customer_69665,R2231,TEST,2024-06-16
CUST69666,Customer_69666,R18006,INACTIVE,2024-12-08
CUST69667,Customer_69667,R19760,ACTIVE,2025-11-27
CUST69668,Customer_69668,R29694,ACTIVE,2022-05-16
CUST69669,Customer_69669,R14405,TEST,2023-01-24
CUST69670,Customer_69670,R17423,ACTIVE,2025-07-16
CUST69671,Customer_69671,R39415,INACTIVE,2024-07-22
CUST69672,Customer_69672,R16459,INACTIVE,2023-06-10
CUST69673,Customer_69673,R35951,TEST,2020-06-09
CUST69674,Customer_69674,R10049,ACTIVE,2023-02-26
CUST69675,Customer_69675,R24695,TEST,2021-05-12
CUST69676,Customer_69676,R15547,ACTIVE,2021-08-12
CUST69677,Customer_69677,R32577,ACTIVE,2023-04-16
CUST69678,Customer_69678,R32205,TEST,2021-01-15
CUST69679,Customer_69679,R48184,ACTIVE,2024-05-18
CUST69680,Customer_69680,R886,ACTIVE,2021-10-07
CUST69681,Customer_69681,R19452,INACTIVE,2023-04-19
CUST69682,Customer_69682,R24296,ACTIVE,2022-03-26
CUST69683,Customer_69683,R20596,ACTIVE,2024-10-10
CUST69684,Customer_69684,R26258,ACTIVE,2021-03-25
CUST69685,Customer_69685,R40276,ACTIVE,2020-05-30
CUST69686,Customer_69686,R31591,INACTIVE,2022-05-28
CUST69687,Customer_69687,R2912,ACTIVE,2021-09-21
CUST69688,Customer_69688,R41580,INACTIVE,2025-03-25
CUST69689,Customer_69689,R18273,ACTIVE,2022-03-27
CUST69690,Customer_69690,R3984,ACTIVE,2022-01-01
CUST69691,Customer_69691,R7509,INACTIVE,2021-07-05
CUST69692,Customer_69692,R22151,ACTIVE,2021-08-08
CUST69693,Customer_69693,R24600,ACTIVE,2022-03-24
CUST69694,Customer_69694,R16247,ACTIVE,2021-07-28
CUST69695,Customer_69695,R45177,ACTIVE,2023-09-25
CUST69696,Customer_69696,R14250,ACTIVE,2025-09-29
CUST69697,Customer_69697,R30501,ACTIVE,2025-01-21
CUST69698,Customer_69698,R20598,ACTIVE,2024-08-13
CUST69699,Customer_69699,R45636,ACTIVE,2021-05-08
CUST69700,Customer_69700,R40694,ACTIVE,2022-10-20
CUST69701,Customer_69701,R7456,ACTIVE,2025-12-06
CUST69702,Customer_69702,R20081,ACTIVE,2021-08-09
CUST69703,Customer_69703,R46081,INACTIVE,2021-06-15
CUST69704,Customer_69704,R20758,ACTIVE,2021-01-25
CUST69705,Customer_69705,R10253,TEST,2023-10-31
CUST69706,Customer_69706,R45832,ACTIVE,2021-08-02
CUST69707,Customer_69707,R20626,ACTIVE,2025-01-11
CUST69708,Customer_69708,R43766,INACTIVE,2024-12-08
CUST69709,Customer_69709,R4875,ACTIVE,2024-04-22
CUST69710,Customer_69710,R956,ACTIVE,2020-02-04
CUST69711,Customer_69711,R16575,TEST,2025-05-29
CUST69712,Customer_69712,R10862,ACTIVE,2022-11-18
CUST69713,Customer_69713,R28812,ACTIVE,2024-05-28
CUST69714,Customer_69714,R35251,ACTIVE,2023-11-24
CUST69715,Customer_69715,R48215,INACTIVE,2023-08-30
CUST69716,Customer_69716,R24870,ACTIVE,2021-09-10
CUST69717,Customer_69717,R9381,ACTIVE,2025-02-16
CUST69718,Customer_69718,R1180,INACTIVE,2021-11-30
CUST69719,Customer_69719,R9696,ACTIVE,2023-08-15
CUST69720,Customer_69720,R10673,INACTIVE,2023-01-24
CUST69721,Customer_69721,R37188,ACTIVE,2025-10-09
CUST69722,Customer_69722,R40781,ACTIVE,2023-08-20
CUST69723,Customer_69723,R37912,TEST,2021-06-26
CUST69724,Customer_69724,R5299,ACTIVE,2022-03-20
CUST69725,Customer_69725,R908,ACTIVE,2025-04-30
CUST69726,Customer_69726,R49366,ACTIVE,2021-10-10
CUST69727,Customer_69727,R45611,INACTIVE,2025-08-14
CUST69728,Customer_69728,R12751,INACTIVE,2023-10-22
CUST69729,Customer_69729,R30330,ACTIVE,2023-02-26
CUST69730,Customer_69730,R27837,INACTIVE,2024-08-16
CUST69731,Customer_69731,R49730,ACTIVE,2024-05-14
CUST69732,Customer_69732,R40092,ACTIVE,2021-04-20
CUST69733,Customer_69733,R42297,TEST,2025-08-21
CUST69734,Customer_69734,R42106,TEST,2023-12-20
CUST69735,Customer_69735,R25629,ACTIVE,2023-10-12
CUST69736,Customer_69736,R33959,ACTIVE,2022-09-08
CUST69737,Customer_69737,R39127,ACTIVE,2022-08-26
CUST69738,Customer_69738,R46891,ACTIVE,2022-03-25
CUST69739,Customer_69739,R37406,INACTIVE,2024-02-24
CUST69740,Customer_69740,R12953,TEST,2023-11-15
CUST69741,Customer_69741,R32733,ACTIVE,2025-12-25
CUST69742,Customer_69742,R1347,ACTIVE,2022-03-13
CUST69743,Customer_69743,R45377,ACTIVE,2022-11-15
CUST69744,Customer_69744,R43253,INACTIVE,2020-11-07
CUST69745,Customer_69745,R36025,INACTIVE,2023-10-26
CUST69746,Customer_69746,R7398,ACTIVE,2022-06-30
CUST69747,Customer_69747,R35065,INACTIVE,2023-10-30
CUST69748,Customer_69748,R34665,ACTIVE,2022-12-28
CUST69749,Customer_69749,R5373,ACTIVE,2024-07-27
CUST69750,Customer_69750,R13978,INACTIVE,2020-03-30
CUST69751,Customer_69751,R47353,ACTIVE,2025-03-01
CUST69752,Customer_69752,R47968,ACTIVE,2023-05-07
CUST69753,Customer_69753,R19678,ACTIVE,2022-10-11
CUST69754,Customer_69754,R37835,ACTIVE,2021-04-13
CUST69755,Customer_69755,R25524,ACTIVE,2024-05-19
CUST69756,Customer_69756,R29394,ACTIVE,2020-07-06
CUST69757,Customer_69757,R43756,ACTIVE,2022-05-24
CUST69758,Customer_69758,R44849,INACTIVE,2025-09-12
CUST69759,Customer_69759,R10158,INACTIVE,2023-10-06
CUST69760,Customer_69760,R9070,ACTIVE,2020-11-20
CUST69761,Customer_69761,R19618,INACTIVE,2023-09-29
CUST69762,Customer_69762,R5730,ACTIVE,2025-04-02
CUST69763,Customer_69763,R32233,INACTIVE,2021-07-31
CUST69764,Customer_69764,R31375,ACTIVE,2025-02-26
CUST69765,Customer_69765,R25619,INACTIVE,2025-07-31
CUST69766,Customer_69766,R16956,ACTIVE,2021-11-07
CUST69767,Customer_69767,R41214,ACTIVE,2025-05-15
CUST69768,Customer_69768,R34218,INACTIVE,2024-11-04
CUST69769,Customer_69769,R10352,ACTIVE,2020-02-03
CUST69770,Customer_69770,R12724,INACTIVE,2021-03-15
CUST69771,Customer_69771,R23427,ACTIVE,2022-12-25
CUST69772,Customer_69772,R28168,ACTIVE,2021-01-27
CUST69773,Customer_69773,R48020,INACTIVE,2022-06-25
CUST69774,Customer_69774,R6231,ACTIVE,2022-12-16
CUST69775,Customer_69775,R44388,INACTIVE,2023-12-14
CUST69776,Customer_69776,R5255,ACTIVE,2024-05-03
CUST69777,Customer_69777,R5599,INACTIVE,2023-02-12
CUST69778,Customer_69778,R2126,ACTIVE,2020-12-21
CUST69779,Customer_69779,R22644,ACTIVE,2025-12-28
CUST69780,Customer_69780,R47468,INACTIVE,2020-03-14
CUST69781,Customer_69781,R48281,INACTIVE,2021-01-15
CUST69782,Customer_69782,R29876,ACTIVE,2023-10-16
CUST69783,Customer_69783,R17325,ACTIVE,2020-10-23
CUST69784,Customer_69784,R15121,ACTIVE,2025-08-12
CUST69785,Customer_69785,R21495,INACTIVE,2023-10-07
CUST69786,Customer_69786,R34520,INACTIVE,2020-07-19
CUST69787,Customer_69787,R34486,ACTIVE,2022-02-13
CUST69788,Customer_69788,R28233,ACTIVE,2020-08-17
CUST69789,Customer_69789,R10315,ACTIVE,2023-03-08
CUST69790,Customer_69790,R40252,ACTIVE,2024-03-05
CUST69791,Customer_69791,R435,ACTIVE,2024-03-07
CUST69792,Customer_69792,R30079,ACTIVE,2022-06-23
CUST69793,Customer_69793,R11262,ACTIVE,2024-01-29
CUST69794,Customer_69794,R7263,ACTIVE,2024-10-21
CUST69795,Customer_69795,R15078,ACTIVE,2025-03-23
CUST69796,Customer_69796,R1305,ACTIVE,2023-05-29
CUST69797,Customer_69797,R10126,ACTIVE,2021-10-29
CUST69798,Customer_69798,R15886,ACTIVE,2023-07-22
CUST69799,Customer_69799,R18316,ACTIVE,2022-10-13
CUST69800,Customer_69800,R45488,ACTIVE,2024-09-09
CUST69801,Customer_69801,R29176,ACTIVE,2025-12-07
CUST69802,Customer_69802,R12966,ACTIVE,2024-01-24
CUST69803,Customer_69803,R47637,INACTIVE,2020-04-14
CUST69804,Customer_69804,R36082,TEST,2024-05-31
CUST69805,Customer_69805,R1734,ACTIVE,2020-04-22
CUST69806,Customer_69806,R3342,ACTIVE,2024-09-21
CUST69807,Customer_69807,R23406,ACTIVE,2023-09-29
CUST69808,Customer_69808,R49624,ACTIVE,2020-02-08
CUST69809,Customer_69809,R34539,ACTIVE,2023-07-23
CUST69810,Customer_69810,R2674,ACTIVE,2025-06-06
CUST69811,Customer_69811,R43307,ACTIVE,2021-12-31
CUST69812,Customer_69812,R33332,ACTIVE,2025-02-01
CUST69813,Customer_69813,R624,TEST,2021-03-17
CUST69814,Customer_69814,R35149,TEST,2021-07-24
CUST69815,Customer_69815,R48815,INACTIVE,2025-09-02
CUST69816,Customer_69816,R19864,ACTIVE,2021-07-01
CUST69817,Customer_69817,R475,ACTIVE,2023-09-25
CUST69818,Customer_69818,R9477,INACTIVE,2021-10-17
CUST69819,Customer_69819,R28575,ACTIVE,2020-01-06
CUST69820,Customer_69820,R35619,INACTIVE,2022-06-26
CUST69821,Customer_69821,R22262,ACTIVE,2022-08-06
CUST69822,Customer_69822,R24793,ACTIVE,2021-06-04
CUST69823,Customer_69823,R13977,TEST,2025-07-12
CUST69824,Customer_69824,R34655,ACTIVE,2024-09-23
CUST69825,Customer_69825,R49556,ACTIVE,2024-10-26
CUST69826,Customer_69826,R2995,ACTIVE,2020-12-24
CUST69827,Customer_69827,R332,ACTIVE,2024-10-18
CUST69828,Customer_69828,R43794,ACTIVE,2022-02-02
CUST69829,Customer_69829,R45845,ACTIVE,2020-11-14
CUST69830,Customer_69830,R11375,TEST,2025-09-10
CUST69831,Customer_69831,R6385,ACTIVE,2023-12-18
CUST69832,Customer_69832,R3565,INACTIVE,2025-06-05
CUST69833,Customer_69833,R22711,ACTIVE,2025-12-04
CUST69834,Customer_69834,R17339,ACTIVE,2025-06-05
CUST69835,Customer_69835,R11553,ACTIVE,2024-07-24
CUST69836,Customer_69836,R15401,INACTIVE,2021-01-22
CUST69837,Customer_69837,R3897,ACTIVE,2024-11-30
CUST69838,Customer_69838,R23383,INACTIVE,2021-06-09
CUST69839,Customer_69839,R3945,ACTIVE,2024-07-28
CUST69840,Customer_69840,R6404,INACTIVE,2024-07-18
CUST69841,Customer_69841,R44010,TEST,2020-09-24
CUST69842,Customer_69842,R29324,ACTIVE,2024-09-24
CUST69843,Customer_69843,R32977,ACTIVE,2025-08-26
CUST69844,Customer_69844,R27403,ACTIVE,2022-11-04
CUST69845,Customer_69845,R39810,ACTIVE,2024-11-22
CUST69846,Customer_69846,R27205,ACTIVE,2023-04-09
CUST69847,Customer_69847,R12177,ACTIVE,2024-04-27
CUST69848,Customer_69848,R32603,ACTIVE,2021-02-01
CUST69849,Customer_69849,R8241,ACTIVE,2023-07-21
CUST69850,Customer_69850,R19261,ACTIVE,2023-10-02
CUST69851,Customer_69851,R31393,ACTIVE,2022-06-03
CUST69852,Customer_69852,R31772,TEST,2022-05-05
CUST69853,Customer_69853,R17429,ACTIVE,2020-05-23
CUST69854,Customer_69854,R30969,ACTIVE,2020-12-23
CUST69855,Customer_69855,R14941,ACTIVE,2020-12-10
CUST69856,Customer_69856,R15891,ACTIVE,2024-01-18
CUST69857,Customer_69857,R47270,INACTIVE,2023-12-17
CUST69858,Customer_69858,R46538,ACTIVE,2022-09-08
CUST69859,Customer_69859,R37017,ACTIVE,2020-08-30
CUST69860,Customer_69860,R5044,ACTIVE,2022-01-03
CUST69861,Customer_69861,R35938,ACTIVE,2024-10-18
CUST69862,Customer_69862,R14280,ACTIVE,2023-11-07
CUST69863,Customer_69863,R37565,ACTIVE,2024-05-30
CUST69864,Customer_69864,R24254,INACTIVE,2021-03-04
CUST69865,Customer_69865,R3179,ACTIVE,2023-12-11
CUST69866,Customer_69866,R8751,INACTIVE,2020-10-29
CUST69867,Customer_69867,R44980,ACTIVE,2022-04-09
CUST69868,Customer_69868,R10968,INACTIVE,2020-12-18
CUST69869,Customer_69869,R24045,TEST,2024-12-30
CUST69870,Customer_69870,R19261,INACTIVE,2025-06-05
CUST69871,Customer_69871,R42997,ACTIVE,2021-06-30
CUST69872,Customer_69872,R27861,ACTIVE,2025-06-06
CUST69873,Customer_69873,R28832,ACTIVE,2021-07-22
CUST69874,Customer_69874,R16726,ACTIVE,2020-05-11
CUST69875,Customer_69875,R7477,ACTIVE,2024-12-14
CUST69876,Customer_69876,R13353,TEST,2025-12-04
CUST69877,Customer_69877,R46272,ACTIVE,2022-03-12
CUST69878,Customer_69878,R14336,ACTIVE,2022-05-29
CUST69879,Customer_69879,R34383,ACTIVE,2022-05-13
CUST69880,Customer_69880,R48634,TEST,2023-01-20
CUST69881,Customer_69881,R15533,INACTIVE,2021-03-13
CUST69882,Customer_69882,R25968,INACTIVE,2025-09-02
CUST69883,Customer_69883,R6462,ACTIVE,2023-09-17
CUST69884,Customer_69884,R20106,ACTIVE,2020-04-13
CUST69885,Customer_69885,R15647,ACTIVE,2025-10-30
CUST69886,Customer_69886,R13943,ACTIVE,2023-05-29
CUST69887,Customer_69887,R47915,ACTIVE,2023-08-27
CUST69888,Customer_69888,R24866,ACTIVE,2020-06-16
CUST69889,Customer_69889,R48556,ACTIVE,2023-07-06
CUST69890,Customer_69890,R14870,ACTIVE,2024-04-07
CUST69891,Customer_69891,R5151,INACTIVE,2023-11-13
CUST69892,Customer_69892,R10325,TEST,2022-05-04
CUST69893,Customer_69893,R46090,ACTIVE,2023-06-28
CUST69894,Customer_69894,R5932,ACTIVE,2020-04-08
CUST69895,Customer_69895,R18688,ACTIVE,2023-12-12
CUST69896,Customer_69896,R8031,INACTIVE,2020-04-02
CUST69897,Customer_69897,R43032,ACTIVE,2020-09-02
CUST69898,Customer_69898,R46584,ACTIVE,2023-03-10
CUST69899,Customer_69899,R14373,ACTIVE,2023-07-03
CUST69900,Customer_69900,R45244,INACTIVE,2025-03-06
CUST69901,Customer_69901,R7505,INACTIVE,2024-10-29
CUST69902,Customer_69902,R22811,TEST,2024-12-10
CUST69903,Customer_69903,R31599,ACTIVE,2021-04-08
CUST69904,Customer_69904,R41220,ACTIVE,2025-07-02
CUST69905,Customer_69905,R9104,INACTIVE,2020-05-05
CUST69906,Customer_69906,R10906,INACTIVE,2023-02-03
CUST69907,Customer_69907,R27573,ACTIVE,2021-08-15
CUST69908,Customer_69908,R17882,ACTIVE,2022-02-12
CUST69909,Customer_69909,R12973,ACTIVE,2020-03-20
CUST69910,Customer_69910,R26112,ACTIVE,2020-03-13
CUST69911,Customer_69911,R7780,ACTIVE,2021-10-21
CUST69912,Customer_69912,R4433,INACTIVE,2023-03-23
CUST69913,Customer_69913,R3514,ACTIVE,2025-12-01
CUST69914,Customer_69914,R15763,ACTIVE,2021-11-14
CUST69915,Customer_69915,R22613,INACTIVE,2022-04-14
CUST69916,Customer_69916,R48386,INACTIVE,2021-02-01
CUST69917,Customer_69917,R46344,ACTIVE,2021-04-02
CUST69918,Customer_69918,R2498,ACTIVE,2022-08-19
CUST69919,Customer_69919,R23922,ACTIVE,2025-12-23
CUST69920,Customer_69920,R31926,ACTIVE,2023-10-14
CUST69921,Customer_69921,R11379,ACTIVE,2021-03-22
CUST69922,Customer_69922,R37317,ACTIVE,2022-04-15
CUST69923,Customer_69923,R49837,INACTIVE,2024-12-01
CUST69924,Customer_69924,R22679,ACTIVE,2022-01-04
CUST69925,Customer_69925,R32185,ACTIVE,2020-06-11
CUST69926,Customer_69926,R45219,ACTIVE,2024-12-04
CUST69927,Customer_69927,R25727,ACTIVE,2021-10-14
CUST69928,Customer_69928,R35262,ACTIVE,2022-12-24
CUST69929,Customer_69929,R43915,ACTIVE,2020-04-05
CUST69930,Customer_69930,R9372,ACTIVE,2023-01-14
CUST69931,Customer_69931,R22565,TEST,2022-06-21
CUST69932,Customer_69932,R34315,ACTIVE,2021-05-28
CUST69933,Customer_69933,R44622,INACTIVE,2023-10-31
CUST69934,Customer_69934,R28242,ACTIVE,2025-11-29
CUST69935,Customer_69935,R26931,INACTIVE,2021-05-05
CUST69936,Customer_69936,R26723,INACTIVE,2022-10-30
CUST69937,Customer_69937,R37702,INACTIVE,2021-03-23
CUST69938,Customer_69938,R42443,ACTIVE,2021-07-06
CUST69939,Customer_69939,R29668,ACTIVE,2021-10-29
CUST69940,Customer_69940,R12450,ACTIVE,2025-06-25
CUST69941,Customer_69941,R41393,ACTIVE,2024-07-10
CUST69942,Customer_69942,R16535,ACTIVE,2024-12-26
CUST69943,Customer_69943,R49774,TEST,2023-01-12
CUST69944,Customer_69944,R29791,ACTIVE,2022-07-19
CUST69945,Customer_69945,R47214,ACTIVE,2024-01-06
CUST69946,Customer_69946,R13159,TEST,2025-08-21
CUST69947,Customer_69947,R6230,ACTIVE,2021-09-30
CUST69948,Customer_69948,R36909,ACTIVE,2023-09-12
CUST69949,Customer_69949,R38600,ACTIVE,2020-03-29
CUST69950,Customer_69950,R21693,ACTIVE,2020-12-29
CUST69951,Customer_69951,R32921,ACTIVE,2023-04-04
CUST69952,Customer_69952,R28308,ACTIVE,2024-02-12
CUST69953,Customer_69953,R22646,ACTIVE,2021-04-14
CUST69954,Customer_69954,R20525,INACTIVE,2021-09-07
CUST69955,Customer_69955,R43482,ACTIVE,2024-05-24
CUST69956,Customer_69956,R30909,ACTIVE,2020-02-18
CUST69957,Customer_69957,R47655,INACTIVE,2025-11-26
CUST69958,Customer_69958,R26859,ACTIVE,2022-03-15
CUST69959,Customer_69959,R30330,ACTIVE,2022-07-14
CUST69960,Customer_69960,R10864,TEST,2023-01-30
CUST69961,Customer_69961,R26659,TEST,2021-11-22
CUST69962,Customer_69962,R34566,ACTIVE,2021-03-31
CUST69963,Customer_69963,R10358,ACTIVE,2024-08-24
CUST69964,Customer_69964,R17537,ACTIVE,2024-06-07
CUST69965,Customer_69965,R13421,INACTIVE,2022-04-15
CUST69966,Customer_69966,R37031,ACTIVE,2020-03-28
CUST69967,Customer_69967,R25179,ACTIVE,2024-07-27
CUST69968,Customer_69968,R13787,ACTIVE,2020-02-11
CUST69969,Customer_69969,R40286,ACTIVE,2020-04-17
CUST69970,Customer_69970,R29565,INACTIVE,2023-03-20
CUST69971,Customer_69971,R43157,INACTIVE,2020-02-20
CUST69972,Customer_69972,R3713,ACTIVE,2023-12-09
CUST69973,Customer_69973,R22233,ACTIVE,2020-03-01
CUST69974,Customer_69974,R13258,ACTIVE,2024-05-05
CUST69975,Customer_69975,R48328,ACTIVE,2022-08-20
CUST69976,Customer_69976,R12103,ACTIVE,2020-03-28
CUST69977,Customer_69977,R32779,ACTIVE,2020-11-08
CUST69978,Customer_69978,R6542,ACTIVE,2024-06-22
CUST69979,Customer_69979,R23011,ACTIVE,2021-02-08
CUST69980,Customer_69980,R40199,ACTIVE,2021-10-14
CUST69981,Customer_69981,R39504,ACTIVE,2023-08-13
CUST69982,Customer_69982,R35020,INACTIVE,2021-01-09
CUST69983,Customer_69983,R13900,INACTIVE,2022-11-05
CUST69984,Customer_69984,R8126,ACTIVE,2025-03-20
CUST69985,Customer_69985,R25797,ACTIVE,2025-06-24
CUST69986,Customer_69986,R16929,INACTIVE,2024-05-21
CUST69987,Customer_69987,R12644,INACTIVE,2023-05-31
CUST69988,Customer_69988,R9662,ACTIVE,2025-07-17
CUST69989,Customer_69989,R49003,ACTIVE,2020-12-25
CUST69990,Customer_69990,R22200,ACTIVE,2024-07-26
CUST69991,Customer_69991,R16462,ACTIVE,2021-11-08
CUST69992,Customer_69992,R41444,ACTIVE,2023-05-03
CUST69993,Customer_69993,R45719,INACTIVE,2025-06-30
CUST69994,Customer_69994,R15568,INACTIVE,2021-10-08
CUST69995,Customer_69995,R8713,ACTIVE,2021-06-20
CUST69996,Customer_69996,R18381,ACTIVE,2021-06-20
CUST69997,Customer_69997,R30850,ACTIVE,2025-01-25
CUST69998,Customer_69998,R4497,ACTIVE,2021-11-04
CUST69999,Customer_69999,R16882,ACTIVE,2021-05-17
CUST70000,Customer_70000,R48315,ACTIVE,2020-02-11
CUST70001,Customer_70001,R198,ACTIVE,2021-10-11
CUST70002,Customer_70002,R26814,TEST,2020-02-29
CUST70003,Customer_70003,R47842,ACTIVE,2021-12-11
CUST70004,Customer_70004,R13716,ACTIVE,2021-06-05
CUST70005,Customer_70005,R8239,ACTIVE,2022-01-21
CUST70006,Customer_70006,R7324,ACTIVE,2024-04-27
CUST70007,Customer_70007,R21353,ACTIVE,2020-06-11
CUST70008,Customer_70008,R32154,ACTIVE,2025-08-08
CUST70009,Customer_70009,R44538,ACTIVE,2023-03-10
CUST70010,Customer_70010,R10532,INACTIVE,2023-12-09
CUST70011,Customer_70011,R40697,INACTIVE,2025-08-09
CUST70012,Customer_70012,R48598,ACTIVE,2025-06-05
CUST70013,Customer_70013,R29213,ACTIVE,2021-09-12
CUST70014,Customer_70014,R30154,INACTIVE,2022-11-29
CUST70015,Customer_70015,R5389,ACTIVE,2025-06-08
CUST70016,Customer_70016,R49815,TEST,2025-07-01
CUST70017,Customer_70017,R23646,ACTIVE,2022-10-21
CUST70018,Customer_70018,R44318,ACTIVE,2025-07-15
CUST70019,Customer_70019,R29701,ACTIVE,2023-04-19
CUST70020,Customer_70020,R37864,INACTIVE,2025-03-25
CUST70021,Customer_70021,R28103,ACTIVE,2025-03-19
CUST70022,Customer_70022,R11211,ACTIVE,2021-07-09
CUST70023,Customer_70023,R41767,INACTIVE,2020-12-23
CUST70024,Customer_70024,R5795,ACTIVE,2025-03-05
CUST70025,Customer_70025,R5206,ACTIVE,2020-10-08
CUST70026,Customer_70026,R42654,ACTIVE,2022-11-29
CUST70027,Customer_70027,R5,ACTIVE,2021-10-16
CUST70028,Customer_70028,R28216,INACTIVE,2021-04-05
CUST70029,Customer_70029,R28790,INACTIVE,2020-11-16
CUST70030,Customer_70030,R16415,INACTIVE,2025-06-11
CUST70031,Customer_70031,R32658,ACTIVE,2023-11-01
CUST70032,Customer_70032,R33965,ACTIVE,2021-10-20
CUST70033,Customer_70033,R31337,INACTIVE,2020-01-03
CUST70034,Customer_70034,R24012,ACTIVE,2022-05-19
CUST70035,Customer_70035,R47086,ACTIVE,2023-05-29
CUST70036,Customer_70036,R29712,ACTIVE,2023-08-26
CUST70037,Customer_70037,R38734,ACTIVE,2024-09-01
CUST70038,Customer_70038,R7039,TEST,2024-09-05
CUST70039,Customer_70039,R37834,ACTIVE,2020-06-09
CUST70040,Customer_70040,R27890,ACTIVE,2021-06-25
CUST70041,Customer_70041,R46879,INACTIVE,2023-02-09
CUST70042,Customer_70042,R607,TEST,2024-11-13
CUST70043,Customer_70043,R12421,ACTIVE,2021-04-08
CUST70044,Customer_70044,R47756,ACTIVE,2023-01-25
CUST70045,Customer_70045,R31025,ACTIVE,2025-05-19
CUST70046,Customer_70046,R12448,ACTIVE,2023-01-30
CUST70047,Customer_70047,R48598,INACTIVE,2022-04-23
CUST70048,Customer_70048,R44100,ACTIVE,2022-06-26
CUST70049,Customer_70049,R28841,ACTIVE,2023-06-10
CUST70050,Customer_70050,R21263,ACTIVE,2023-08-18
CUST70051,Customer_70051,R36724,ACTIVE,2021-10-20
CUST70052,Customer_70052,R17378,INACTIVE,2021-08-11
CUST70053,Customer_70053,R20374,TEST,2023-01-11
CUST70054,Customer_70054,R27863,ACTIVE,2021-01-08
CUST70055,Customer_70055,R20273,INACTIVE,2020-06-28
CUST70056,Customer_70056,R37879,ACTIVE,2021-07-30
CUST70057,Customer_70057,R6966,ACTIVE,2020-11-20
CUST70058,Customer_70058,R14301,ACTIVE,2023-03-20
CUST70059,Customer_70059,R14435,ACTIVE,2022-06-14
CUST70060,Customer_70060,R16614,ACTIVE,2023-07-19
CUST70061,Customer_70061,R29843,ACTIVE,2023-11-11
CUST70062,Customer_70062,R20483,INACTIVE,2020-08-02
CUST70063,Customer_70063,R5017,ACTIVE,2022-04-12
CUST70064,Customer_70064,R26127,INACTIVE,2020-10-04
CUST70065,Customer_70065,R4009,INACTIVE,2024-07-10
CUST70066,Customer_70066,R18317,ACTIVE,2023-07-08
CUST70067,Customer_70067,R26406,INACTIVE,2021-02-28
CUST70068,Customer_70068,R81,ACTIVE,2023-04-07
CUST70069,Customer_70069,R23982,INACTIVE,2022-10-19
CUST70070,Customer_70070,R20448,ACTIVE,2023-07-01
CUST70071,Customer_70071,R27682,TEST,2020-12-10
CUST70072,Customer_70072,R22371,INACTIVE,2022-01-11
CUST70073,Customer_70073,R32871,ACTIVE,2022-01-10
CUST70074,Customer_70074,R4098,INACTIVE,2021-05-20
CUST70075,Customer_70075,R34423,ACTIVE,2025-04-18
CUST70076,Customer_70076,R22959,ACTIVE,2024-10-14
CUST70077,Customer_70077,R26640,ACTIVE,2021-12-07
CUST70078,Customer_70078,R14795,ACTIVE,2021-02-24
CUST70079,Customer_70079,R450,ACTIVE,2020-10-22
CUST70080,Customer_70080,R33989,TEST,2021-04-29
CUST70081,Customer_70081,R39510,ACTIVE,2021-04-16
CUST70082,Customer_70082,R49390,ACTIVE,2023-02-11
CUST70083,Customer_70083,R43272,ACTIVE,2021-11-03
CUST70084,Customer_70084,R6581,ACTIVE,2023-11-12
CUST70085,Customer_70085,R1754,ACTIVE,2023-11-12
CUST70086,Customer_70086,R13066,ACTIVE,2021-10-01
CUST70087,Customer_70087,R28447,INACTIVE,2025-01-27
CUST70088,Customer_70088,R15526,ACTIVE,2022-07-21
CUST70089,Customer_70089,R41911,ACTIVE,2023-07-24
CUST70090,Customer_70090,R41547,ACTIVE,2024-01-22
CUST70091,Customer_70091,R35492,INACTIVE,2020-03-07
CUST70092,Customer_70092,R7154,ACTIVE,2024-11-12
CUST70093,Customer_70093,R44085,ACTIVE,2024-09-30
CUST70094,Customer_70094,R12593,ACTIVE,2020-08-20
CUST70095,Customer_70095,R35100,INACTIVE,2021-02-13
CUST70096,Customer_70096,R20966,ACTIVE,2021-07-07
CUST70097,Customer_70097,R17567,TEST,2021-12-08
CUST70098,Customer_70098,R20069,ACTIVE,2023-07-07
CUST70099,Customer_70099,R49187,ACTIVE,2021-01-22
CUST70100,Customer_70100,R1176,ACTIVE,2024-07-13
CUST70101,Customer_70101,R1553,ACTIVE,2023-11-06
CUST70102,Customer_70102,R31028,ACTIVE,2025-05-09
CUST70103,Customer_70103,R43930,TEST,2020-01-15
