PRODUCT_ID,PRODUCT_NAME,CATEGORY,PRICE,CREATED_TS
P60834,Product_60834,B,766.61,2025-08-18
P60835,Product_60835,B,846.89,2024-07-24
P60836,Product_60836,A,525.37,2022-09-24
P60837,Product_60837,C,108.86,2020-05-02
P60838,Product_60838,B,628.89,2025-05-19
P60839,Product_60839,C,251.07,2021-08-16
P60840,Product_60840,D,483.27,2020-05-15
P60841,Product_60841,A,643.43,2022-07-05
P60842,Product_60842,B,929.8,2022-01-15
P60843,Product_60843,C,426.77,2023-10-16
P60844,Product_60844,C,603.03,2024-10-03
P60845,Product_60845,A,168.59,2022-12-29
P60846,Product_60846,C,968.92,2020-12-06
P60847,Product_60847,D,201.84,2020-05-24
P60848,Product_60848,A,575.19,2024-06-11
P60849,Product_60849,D,129.99,2022-08-23
P60850,Product_60850,A,919.13,2021-06-18
P60851,Product_60851,D,98.63,2024-12-10
P60852,Product_60852,D,536.95,2020-07-19
P60853,Product_60853,C,778.01,2023-05-01
P60854,Product_60854,B,479.19,2020-05-29
P60855,Product_60855,B,38.64,2020-08-26
P60856,Product_60856,B,815.26,2022-10-06
P60857,Product_60857,A,831.39,2023-12-25
P60858,Product_60858,B,381.38,2022-09-28
P60859,Product_60859,D,940.68,2023-11-23
P60860,Product_60860,A,338.24,2021-11-02
P60861,Product_60861,D,866.75,2022-03-20
P60862,Product_60862,C,116.46,2023-10-23
P60863,Product_60863,C,231.26,2023-09-06
P60864,Product_60864,D,852.04,2020-01-15
P60865,Product_60865,C,120.93,2021-10-01
P60866,Product_60866,C,289.35,2025-11-28
P60867,Product_60867,C,491.59,2025-07-20
P60868,Product_60868,A,97.17,2022-03-31
P60869,Product_60869,B,988.99,2020-03-19
P60870,Product_60870,D,522.42,2021-11-02
P60871,Product_60871,D,952.21,2021-01-17
P60872,Product_60872,A,115.45,2025-09-06
P60873,Product_60873,A,24.5,2020-11-20
P60874,Product_60874,D,586.17,2021-08-31
P60875,Product_60875,D,50.37,2023-02-27
P60876,Product_60876,C,327.8,2023-06-02
P60877,Product_60877,D,802.34,2023-02-08
P60878,Product_60878,C,193.62,2021-06-25
P60879,Product_60879,B,40.5,2021-07-17
P60880,Product_60880,A,593.66,2021-01-24
P60881,Product_60881,B,143.35,2025-08-08
P60882,Product_60882,D,435.06,2024-07-21
P60883,Product_60883,C,849.44,2024-03-14
P60884,Product_60884,D,222.84,2023-07-28
P60885,Product_60885,C,312.59,2025-01-28
P60886,Product_60886,A,267.34,2021-01-31
P60887,Product_60887,D,871.73,2022-03-29
P60888,Product_60888,A,58.1,2025-02-03
P60889,Product_60889,C,921.13,2022-12-06
P60890,Product_60890,A,386.24,2024-07-10
P60891,Product_60891,B,616.52,2022-01-27
P60892,Product_60892,A,137.75,2021-06-10
P60893,Product_60893,B,475.8,2021-12-12
P60894,Product_60894,D,394.73,2024-05-22
P60895,Product_60895,C,663.36,2023-10-18
P60896,Product_60896,A,583.27,2024-09-20
P60897,Product_60897,B,354.29,2024-10-10
P60898,Product_60898,C,187.3,2022-03-31
P60899,Product_60899,B,742.22,2023-12-22
P60900,Product_60900,B,789.63,2021-10-22
P60901,Product_60901,C,644.72,2020-06-11
P60902,Product_60902,D,846.29,2021-07-20
P60903,Product_60903,B,188.06,2025-05-01
P60904,Product_60904,A,275.13,2024-02-01
P60905,Product_60905,B,585.37,2021-10-18
P60906,Product_60906,D,906.47,2021-01-13
P60907,Product_60907,D,328.8,2021-03-03
P60908,Product_60908,C,314.52,2023-12-12
P60909,Product_60909,C,307.35,2024-03-07
P60910,Product_60910,D,126.87,2021-02-05
P60911,Product_60911,D,758.19,2023-09-26
P60912,Product_60912,C,44.2,2020-12-19
P60913,Product_60913,C,19.14,2023-10-29
P60914,Product_60914,C,274.76,2022-02-14
P60915,Product_60915,B,765.78,2024-06-14
P60916,Product_60916,B,456.49,2023-09-30
P60917,Product_60917,C,293.14,2021-01-06
P60918,Product_60918,B,996.99,2020-11-22
P60919,Product_60919,C,674.53,2025-10-24
P60920,Product_60920,C,545.28,2023-02-26
P60921,Product_60921,D,809.89,2021-11-28
P60922,Product_60922,D,152.11,2022-11-23
P60923,Product_60923,A,112.4,2022-04-30
P60924,Product_60924,C,479.98,2025-02-05
P60925,Product_60925,B,488.53,2025-06-14
P60926,Product_60926,C,238.48,2021-08-10
P60927,Product_60927,A,978.18,2021-11-28
P60928,Product_60928,B,970.2,2023-08-14
P60929,Product_60929,B,364.57,2024-06-15
P60930,Product_60930,B,538.07,2024-11-30
P60931,Product_60931,B,488.2,2024-06-23
P60932,Product_60932,A,147.14,2021-01-07
P60933,Product_60933,D,163.68,2025-03-02
P60934,Product_60934,B,456.5,2023-12-08
P60935,Product_60935,B,956.78,2025-02-07
P60936,Product_60936,C,59.82,2021-06-11
P60937,Product_60937,C,353.44,2020-10-20
P60938,Product_60938,C,978.32,2022-09-10
P60939,Product_60939,C,250.41,2020-12-31
P60940,Product_60940,A,551.2,2025-03-28
P60941,Product_60941,C,757.51,2023-05-17
P60942,Product_60942,A,725.84,2022-12-02
P60943,Product_60943,D,807.23,2022-02-17
P60944,Product_60944,D,155.32,2024-12-23
P60945,Product_60945,D,387.01,2024-11-21
P60946,Product_60946,B,67.18,2025-08-02
P60947,Product_60947,C,68.68,2022-07-12
P60948,Product_60948,C,849.24,2024-11-07
P60949,Product_60949,A,675.8,2020-09-25
P60950,Product_60950,A,215.25,2025-04-28
P60951,Product_60951,A,340.1,2020-11-29
P60952,Product_60952,B,641.84,2021-03-07
P60953,Product_60953,B,693.34,2025-07-17
P60954,Product_60954,A,203.92,2024-07-24
P60955,Product_60955,C,154.02,2020-07-27
P60956,Product_60956,C,465.4,2025-12-10
P60957,Product_60957,D,413.58,2025-10-04
P60958,Product_60958,B,136.83,2025-06-21
P60959,Product_60959,B,237.45,2022-11-18
P60960,Product_60960,C,248.37,2020-10-17
P60961,Product_60961,B,955.02,2021-12-28
P60962,Product_60962,A,957.45,2025-05-27
P60963,Product_60963,A,792.28,2025-05-09
P60964,Product_60964,C,104.4,2024-04-26
P60965,Product_60965,C,117.17,2020-07-29
P60966,Product_60966,C,268.98,2024-07-26
P60967,Product_60967,D,496.24,2025-02-09
P60968,Product_60968,A,506.9,2023-02-18
P60969,Product_60969,A,244.9,2025-09-12
P60970,Product_60970,D,386.05,2023-02-14
P60971,Product_60971,C,669.82,2020-10-17
P60972,Product_60972,B,201.4,2020-12-28
P60973,Product_60973,A,307.26,2025-07-03
P60974,Product_60974,B,100.33,2025-12-20
P60975,Product_60975,D,11.98,2020-10-16
P60976,Product_60976,A,838.16,2023-10-07
P60977,Product_60977,D,261.89,2021-09-02
P60978,Product_60978,D,816.35,2024-01-31
P60979,Product_60979,B,313.42,2023-12-13
P60980,Product_60980,C,181.8,2021-01-26
P60981,Product_60981,D,626.41,2023-08-05
P60982,Product_60982,A,155.5,2020-10-17
P60983,Product_60983,A,180.43,2022-12-30
P60984,Product_60984,C,204.2,2020-07-13
P60985,Product_60985,B,477.44,2024-07-20
P60986,Product_60986,A,855.24,2022-04-08
P60987,Product_60987,B,126.98,2025-07-26
P60988,Product_60988,A,260.47,2022-11-21
P60989,Product_60989,B,753.97,2024-07-05
P60990,Product_60990,D,268.88,2025-08-23
P60991,Product_60991,D,16.67,2023-08-20
P60992,Product_60992,B,194.8,2021-06-10
P60993,Product_60993,D,184.35,2020-06-25
P60994,Product_60994,B,312.43,2025-01-20
P60995,Product_60995,C,681.1,2021-08-17
P60996,Product_60996,C,991.58,2025-10-16
P60997,Product_60997,C,46.2,2025-03-25
P60998,Product_60998,A,49.49,2024-04-06
P60999,Product_60999,B,950.68,2024-09-02
P61000,Product_61000,A,371.44,2020-04-08
P61001,Product_61001,A,522.22,2024-10-07
P61002,Product_61002,D,66.13,2024-02-15
P61003,Product_61003,C,766.32,2020-02-18
P61004,Product_61004,C,606.16,2021-09-17
P61005,Product_61005,D,850.53,2020-07-22
P61006,Product_61006,C,86.22,2021-03-07
P61007,Product_61007,C,304.29,2025-03-12
P61008,Product_61008,C,668.83,2024-04-13
P61009,Product_61009,A,926.23,2021-03-26
P61010,Product_61010,D,998.55,2025-11-17
P61011,Product_61011,B,116.08,2025-06-15
P61012,Product_61012,C,218.67,2021-06-09
P61013,Product_61013,B,714.51,2025-07-31
P61014,Product_61014,B,598.25,2023-03-15
P61015,Product_61015,D,471.12,2024-07-28
P61016,Product_61016,B,994.36,2023-05-18
P61017,Product_61017,C,330.63,2022-10-16
P61018,Product_61018,B,910.78,2025-05-14
P61019,Product_61019,C,120.77,2025-09-23
P61020,Product_61020,B,726.24,2025-09-13
P61021,Product_61021,D,364.83,2022-09-10
P61022,Product_61022,D,296.44,2021-03-08
P61023,Product_61023,B,465.84,2020-04-13
P61024,Product_61024,C,329.52,2022-10-15
P61025,Product_61025,D,65.81,2022-12-25
P61026,Product_61026,A,621.61,2020-01-19
P61027,Product_61027,B,709.53,2021-11-14
P61028,Product_61028,C,289.33,2025-02-06
P61029,Product_61029,B,553.36,2025-07-23
P61030,Product_61030,A,913.69,2024-02-06
P61031,Product_61031,B,385.47,2021-11-18
P61032,Product_61032,C,49.94,2024-12-22
P61033,Product_61033,C,95.65,2020-06-11
P61034,Product_61034,B,568.8,2020-09-13
P61035,Product_61035,D,362.19,2025-04-13
P61036,Product_61036,B,241.0,2025-07-17
P61037,Product_61037,C,856.12,2025-03-02
P61038,Product_61038,D,266.65,2024-10-16
P61039,Product_61039,A,403.52,2020-08-01
P61040,Product_61040,B,618.39,2025-12-16
P61041,Product_61041,A,191.44,2025-06-20
P61042,Product_61042,B,17.02,2022-10-09
P61043,Product_61043,C,118.21,2025-06-26
P61044,Product_61044,B,513.01,2022-11-30
P61045,Product_61045,C,738.15,2025-03-29
P61046,Product_61046,B,140.69,2023-04-06
P61047,Product_61047,C,36.77,2020-11-25
P61048,Product_61048,C,274.15,2020-03-15
P61049,Product_61049,B,369.15,2020-10-21
P61050,Product_61050,D,944.21,2021-08-24
P61051,Product_61051,D,341.91,2024-07-28
P61052,Product_61052,D,140.57,2021-04-29
P61053,Product_61053,D,415.38,2021-08-25
P61054,Product_61054,B,954.15,2024-08-22
P61055,Product_61055,A,775.62,2024-11-19
P61056,Product_61056,A,535.27,2022-09-08
P61057,Product_61057,B,859.52,2021-09-29
P61058,Product_61058,B,596.21,2025-12-22
P61059,Product_61059,C,455.69,2024-12-20
P61060,Product_61060,C,900.84,2023-03-18
P61061,Product_61061,B,849.15,2022-06-04
P61062,Product_61062,A,837.44,2024-05-21
P61063,Product_61063,A,972.39,2022-10-08
P61064,Product_61064,D,938.1,2024-07-24
P61065,Product_61065,C,208.14,2022-04-30
P61066,Product_61066,A,981.47,2023-09-14
P61067,Product_61067,A,736.07,2024-09-29
P61068,Product_61068,C,201.18,2020-11-20
P61069,Product_61069,C,59.86,2022-06-23
P61070,Product_61070,D,50.27,2020-05-29
P61071,Product_61071,A,528.58,2025-07-26
P61072,Product_61072,D,570.85,2021-12-10
P61073,Product_61073,A,584.78,2024-05-23
P61074,Product_61074,A,608.37,2025-04-22
P61075,Product_61075,B,502.94,2025-04-30
P61076,Product_61076,C,532.34,2021-07-31
P61077,Product_61077,D,101.67,2020-09-11
P61078,Product_61078,A,197.01,2025-05-02
P61079,Product_61079,A,813.99,2021-03-05
P61080,Product_61080,A,887.17,2025-08-30
P61081,Product_61081,A,543.83,2024-05-15
P61082,Product_61082,C,391.14,2022-07-13
P61083,Product_61083,A,307.24,2022-12-28
P61084,Product_61084,D,871.42,2025-03-16
P61085,Product_61085,A,149.92,2020-03-10
P61086,Product_61086,C,222.17,2022-08-13
P61087,Product_61087,B,595.32,2021-12-10
P61088,Product_61088,A,988.47,2022-06-06
P61089,Product_61089,C,46.58,2022-02-02
P61090,Product_61090,C,52.8,2020-04-22
P61091,Product_61091,A,855.1,2021-10-12
P61092,Product_61092,A,154.64,2022-06-27
P61093,Product_61093,C,156.85,2025-08-17
P61094,Product_61094,A,486.98,2023-02-06
P61095,Product_61095,B,508.68,2025-01-13
P61096,Product_61096,C,374.79,2021-11-02
P61097,Product_61097,C,829.17,2021-02-23
P61098,Product_61098,B,294.65,2021-07-11
P61099,Product_61099,B,359.21,2022-04-16
P61100,Product_61100,D,735.19,2024-11-28
P61101,Product_61101,D,22.74,2022-01-27
P61102,Product_61102,A,867.11,2020-04-16
P61103,Product_61103,D,993.83,2023-12-06
P61104,Product_61104,D,121.35,2024-10-16
P61105,Product_61105,A,430.28,2024-07-31
P61106,Product_61106,C,946.85,2025-02-24
P61107,Product_61107,B,810.57,2023-02-24
P61108,Product_61108,A,380.17,2024-05-15
P61109,Product_61109,B,399.19,2024-10-27
P61110,Product_61110,B,393.71,2021-06-15
P61111,Product_61111,B,518.29,2024-07-25
P61112,Product_61112,A,628.47,2022-02-27
P61113,Product_61113,A,899.92,2025-06-07
P61114,Product_61114,B,47.23,2024-08-16
P61115,Product_61115,A,365.33,2020-09-13
P61116,Product_61116,A,947.24,2024-08-07
P61117,Product_61117,A,825.35,2025-04-20
P61118,Product_61118,A,87.23,2021-05-06
P61119,Product_61119,B,474.9,2025-08-15
P61120,Product_61120,D,47.49,2021-03-06
P61121,Product_61121,A,70.24,2023-02-06
P61122,Product_61122,B,421.83,2023-05-29
P61123,Product_61123,B,124.31,2020-01-20
P61124,Product_61124,D,130.29,2025-05-09
P61125,Product_61125,C,448.83,2021-09-01
P61126,Product_61126,C,671.93,2024-10-10
P61127,Product_61127,A,425.92,2021-05-09
P61128,Product_61128,C,938.51,2021-04-07
P61129,Product_61129,D,616.93,2024-06-08
P61130,Product_61130,C,980.07,2025-10-02
P61131,Product_61131,B,559.65,2020-06-28
P61132,Product_61132,B,953.44,2024-10-08
P61133,Product_61133,D,217.82,2021-01-20
P61134,Product_61134,A,865.21,2020-09-30
P61135,Product_61135,A,438.65,2022-09-07
P61136,Product_61136,A,864.94,2025-05-18
P61137,Product_61137,A,443.08,2023-06-23
P61138,Product_61138,A,225.5,2020-04-01
P61139,Product_61139,A,571.81,2024-12-05
P61140,Product_61140,D,892.94,2023-01-22
P61141,Product_61141,D,914.0,2024-12-19
P61142,Product_61142,D,958.09,2025-02-21
P61143,Product_61143,A,627.91,2024-05-13
P61144,Product_61144,D,196.61,2022-10-24
P61145,Product_61145,A,807.06,2024-02-02
P61146,Product_61146,D,624.51,2024-05-18
P61147,Product_61147,D,137.46,2022-11-18
P61148,Product_61148,A,776.64,2021-12-27
P61149,Product_61149,A,376.36,2020-02-28
P61150,Product_61150,B,343.98,2022-08-28
P61151,Product_61151,A,21.46,2022-03-02
P61152,Product_61152,C,961.39,2020-02-13
P61153,Product_61153,B,574.59,2020-03-06
P61154,Product_61154,A,629.12,2024-03-25
P61155,Product_61155,D,313.81,2020-02-06
P61156,Product_61156,B,360.67,2024-04-12
P61157,Product_61157,D,599.19,2025-02-09
P61158,Product_61158,D,847.89,2022-10-25
P61159,Product_61159,C,527.31,2020-11-01
P61160,Product_61160,A,435.59,2024-09-24
P61161,Product_61161,C,813.34,2021-08-07
P61162,Product_61162,B,516.84,2025-12-27
P61163,Product_61163,C,815.1,2021-01-02
P61164,Product_61164,C,552.73,2025-11-29
P61165,Product_61165,C,33.26,2023-09-22
P61166,Product_61166,C,829.76,2021-11-14
P61167,Product_61167,C,52.73,2025-08-10
P61168,Product_61168,A,175.0,2025-09-07
P61169,Product_61169,C,816.1,2025-02-09
P61170,Product_61170,B,409.39,2022-07-25
P61171,Product_61171,A,822.08,2022-01-02
P61172,Product_61172,D,91.19,2020-01-17
P61173,Product_61173,C,965.84,2025-07-01
P61174,Product_61174,C,131.98,2023-06-10
P61175,Product_61175,B,71.69,2023-11-26
P61176,Product_61176,C,998.7,2021-09-01
P61177,Product_61177,B,132.86,2024-10-29
P61178,Product_61178,A,791.01,2021-05-25
P61179,Product_61179,B,848.85,2021-07-10
P61180,Product_61180,D,907.66,2021-05-15
P61181,Product_61181,B,917.09,2024-10-30
P61182,Product_61182,C,470.19,2024-06-08
P61183,Product_61183,C,37.03,2024-03-31
P61184,Product_61184,D,988.33,2021-08-01
P61185,Product_61185,D,859.15,2024-09-29
P61186,Product_61186,C,597.94,2025-04-16
P61187,Product_61187,D,271.78,2021-02-23
P61188,Product_61188,C,66.36,2022-04-03
P61189,Product_61189,C,826.84,2024-10-02
P61190,Product_61190,C,787.88,2023-09-19
P61191,Product_61191,C,843.25,2025-08-22
P61192,Product_61192,C,527.08,2023-10-31
P61193,Product_61193,A,108.95,2021-08-04
P61194,Product_61194,C,830.72,2021-10-20
P61195,Product_61195,D,765.94,2020-05-14
P61196,Product_61196,C,485.85,2025-12-02
P61197,Product_61197,D,291.82,2021-01-03
P61198,Product_61198,D,544.22,2025-02-19
P61199,Product_61199,C,377.0,2025-05-09
P61200,Product_61200,B,289.84,2021-06-06
P61201,Product_61201,B,209.64,2022-04-24
P61202,Product_61202,A,969.51,2024-05-14
P61203,Product_61203,D,654.99,2024-03-16
P61204,Product_61204,B,665.33,2023-10-12
P61205,Product_61205,D,618.46,2023-09-05
P61206,Product_61206,D,880.34,2025-04-09
P61207,Product_61207,A,37.82,2024-10-02
P61208,Product_61208,D,30.6,2023-08-04
P61209,Product_61209,A,26.82,2025-09-27
P61210,Product_61210,D,840.37,2022-07-01
P61211,Product_61211,B,147.53,2025-08-29
P61212,Product_61212,B,546.5,2020-02-22
P61213,Product_61213,D,92.55,2025-12-26
P61214,Product_61214,D,909.49,2023-04-08
P61215,Product_61215,B,512.2,2023-12-19
P61216,Product_61216,D,432.08,2023-09-03
P61217,Product_61217,C,557.77,2021-01-19
P61218,Product_61218,D,953.39,2023-02-12
P61219,Product_61219,D,566.78,2022-06-09
P61220,Product_61220,B,465.78,2021-03-17
P61221,Product_61221,D,751.62,2023-08-27
P61222,Product_61222,C,870.34,2024-03-11
P61223,Product_61223,B,244.62,2023-07-02
P61224,Product_61224,D,815.08,2024-05-01
P61225,Product_61225,C,56.3,2025-08-16
P61226,Product_61226,D,641.03,2024-10-12
P61227,Product_61227,A,315.1,2022-05-22
P61228,Product_61228,B,23.89,2021-08-28
P61229,Product_61229,A,93.0,2024-02-25
P61230,Product_61230,B,472.68,2020-05-06
P61231,Product_61231,A,992.02,2021-12-08
P61232,Product_61232,C,280.79,2023-08-16
P61233,Product_61233,D,247.52,2022-08-08
P61234,Product_61234,C,157.02,2021-02-11
P61235,Product_61235,A,934.49,2023-01-16
P61236,Product_61236,A,80.4,2022-10-04
P61237,Product_61237,C,215.73,2021-01-02
P61238,Product_61238,B,743.58,2021-06-04
P61239,Product_61239,A,365.2,2023-07-24
P61240,Product_61240,D,157.62,2024-10-16
P61241,Product_61241,C,328.87,2023-12-08
P61242,Product_61242,C,343.14,2024-01-04
P61243,Product_61243,C,629.33,2020-12-16
P61244,Product_61244,B,842.7,2021-06-05
P61245,Product_61245,A,949.7,2022-01-13
P61246,Product_61246,C,24.98,2024-09-02
P61247,Product_61247,B,69.25,2024-10-24
P61248,Product_61248,B,270.99,2022-07-19
P61249,Product_61249,D,932.6,2021-01-02
P61250,Product_61250,B,694.61,2023-05-28
P61251,Product_61251,A,614.4,2025-04-02
P61252,Product_61252,D,568.26,2021-01-30
P61253,Product_61253,A,28.47,2021-11-30
P61254,Product_61254,C,588.73,2024-01-21
P61255,Product_61255,C,614.59,2020-08-07
P61256,Product_61256,D,268.15,2023-09-09
P61257,Product_61257,B,537.6,2020-10-08
P61258,Product_61258,A,407.76,2020-02-03
P61259,Product_61259,B,695.89,2021-06-03
P61260,Product_61260,B,674.79,2025-11-21
P61261,Product_61261,B,11.5,2021-09-26
P61262,Product_61262,A,792.37,2022-07-14
P61263,Product_61263,C,772.05,2021-05-25
P61264,Product_61264,A,912.0,2020-10-14
P61265,Product_61265,B,650.01,2021-07-16
P61266,Product_61266,C,637.44,2024-03-19
P61267,Product_61267,B,749.3,2024-01-29
P61268,Product_61268,D,393.98,2020-05-02
P61269,Product_61269,D,876.02,2020-05-19
P61270,Product_61270,C,628.21,2020-09-25
P61271,Product_61271,C,580.28,2021-10-25
P61272,Product_61272,D,870.49,2024-10-24
P61273,Product_61273,A,404.78,2020-08-28
P61274,Product_61274,C,475.43,2022-06-17
P61275,Product_61275,A,113.8,2022-07-02
P61276,Product_61276,C,57.21,2022-07-30
P61277,Product_61277,D,743.03,2022-08-26
P61278,Product_61278,B,487.71,2024-03-02
P61279,Product_61279,B,631.04,2021-09-18
P61280,Product_61280,C,460.0,2022-09-11
P61281,Product_61281,D,917.36,2023-06-03
P61282,Product_61282,C,378.9,2021-06-25
P61283,Product_61283,D,706.33,2024-10-10
P61284,Product_61284,B,812.7,2025-08-06
P61285,Product_61285,A,791.27,2021-05-05
P61286,Product_61286,D,561.0,2022-08-26
P61287,Product_61287,C,754.08,2020-05-22
P61288,Product_61288,C,957.98,2023-05-03
P61289,Product_61289,B,84.56,2020-11-29
P61290,Product_61290,A,233.85,2021-12-21
P61291,Product_61291,C,758.38,2021-03-11
P61292,Product_61292,B,667.58,2020-03-08
P61293,Product_61293,A,780.41,2023-12-19
P61294,Product_61294,C,204.0,2024-02-26
P61295,Product_61295,C,108.75,2021-04-10
P61296,Product_61296,C,257.15,2022-12-05
P61297,Product_61297,D,486.07,2021-07-03
P61298,Product_61298,C,56.28,2023-09-25
P61299,Product_61299,C,816.17,2020-06-18
P61300,Product_61300,D,543.87,2025-05-13
P61301,Product_61301,C,494.1,2022-06-11
P61302,Product_61302,C,574.37,2025-08-08
P61303,Product_61303,A,485.81,2020-06-21
P61304,Product_61304,D,987.57,2020-04-07
P61305,Product_61305,B,522.11,2023-04-09
P61306,Product_61306,B,695.12,2021-07-11
P61307,Product_61307,A,286.72,2022-07-22
P61308,Product_61308,B,556.77,2022-06-17
P61309,Product_61309,A,420.5,2025-11-30
P61310,Product_61310,A,225.19,2021-01-22
P61311,Product_61311,B,305.52,2020-04-25
P61312,Product_61312,A,420.67,2023-05-31
P61313,Product_61313,B,612.72,2024-08-31
P61314,Product_61314,A,464.29,2022-02-13
P61315,Product_61315,B,618.66,2024-10-15
P61316,Product_61316,D,426.16,2020-04-25
P61317,Product_61317,B,369.83,2020-07-15
P61318,Product_61318,D,224.66,2024-06-06
P61319,Product_61319,A,591.22,2024-03-02
P61320,Product_61320,A,852.18,2020-01-24
P61321,Product_61321,D,802.39,2022-07-18
P61322,Product_61322,D,210.84,2022-12-11
P61323,Product_61323,D,16.76,2025-08-06
P61324,Product_61324,C,444.63,2024-09-12
P61325,Product_61325,A,984.22,2021-12-04
P61326,Product_61326,B,506.73,2021-05-01
P61327,Product_61327,A,174.64,2025-08-23
P61328,Product_61328,B,232.03,2023-07-07
P61329,Product_61329,D,150.38,2021-05-02
P61330,Product_61330,A,416.76,2024-05-20
P61331,Product_61331,C,894.89,2021-05-11
P61332,Product_61332,B,268.87,2021-09-05
P61333,Product_61333,C,146.75,2025-02-28
P61334,Product_61334,A,467.81,2020-06-04
P61335,Product_61335,C,44.78,2022-05-23
P61336,Product_61336,D,386.05,2023-10-03
P61337,Product_61337,A,886.97,2021-04-18
P61338,Product_61338,A,187.47,2024-06-09
P61339,Product_61339,D,264.28,2024-07-11
P61340,Product_61340,D,927.73,2022-09-20
P61341,Product_61341,A,433.17,2025-09-08
P61342,Product_61342,A,461.19,2022-11-02
P61343,Product_61343,D,617.54,2020-10-20
P61344,Product_61344,A,115.67,2022-01-05
P61345,Product_61345,D,514.25,2021-04-29
P61346,Product_61346,B,512.24,2021-02-28
P61347,Product_61347,D,937.04,2024-05-13
P61348,Product_61348,B,724.04,2025-08-31
P61349,Product_61349,A,945.65,2025-09-04
P61350,Product_61350,C,940.92,2024-10-07
P61351,Product_61351,C,796.53,2024-12-08
P61352,Product_61352,B,608.15,2020-01-17
P61353,Product_61353,C,77.53,2023-07-23
P61354,Product_61354,C,79.92,2025-07-25
P61355,Product_61355,C,469.14,2025-11-12
P61356,Product_61356,C,229.97,2024-08-28
P61357,Product_61357,C,141.63,2021-02-01
P61358,Product_61358,C,27.23,2020-10-24
P61359,Product_61359,C,482.2,2020-06-09
P61360,Product_61360,C,267.93,2024-07-14
P61361,Product_61361,A,924.27,2022-10-04
P61362,Product_61362,B,948.25,2024-03-12
P61363,Product_61363,C,569.76,2022-08-19
P61364,Product_61364,A,534.53,2025-09-07
P61365,Product_61365,B,129.52,2021-09-28
P61366,Product_61366,D,695.31,2023-10-16
P61367,Product_61367,C,721.58,2024-11-08
P61368,Product_61368,D,442.52,2020-05-14
P61369,Product_61369,B,267.35,2022-04-26
P61370,Product_61370,D,415.48,2025-01-19
P61371,Product_61371,C,675.05,2023-08-08
P61372,Product_61372,A,812.97,2025-06-05
P61373,Product_61373,C,954.57,2020-07-22
P61374,Product_61374,A,586.01,2024-12-18
P61375,Product_61375,C,261.72,2025-01-04
P61376,Product_61376,C,256.21,2022-04-27
P61377,Product_61377,D,31.06,2020-05-04
P61378,Product_61378,B,644.06,2022-12-29
P61379,Product_61379,C,80.1,2023-03-21
P61380,Product_61380,A,872.71,2024-03-15
P61381,Product_61381,D,315.53,2023-07-03
P61382,Product_61382,A,772.35,2025-01-12
P61383,Product_61383,D,308.63,2024-03-18
P61384,Product_61384,C,77.42,2024-08-31
P61385,Product_61385,A,232.12,2025-08-09
P61386,Product_61386,B,326.27,2022-02-28
P61387,Product_61387,B,613.33,2021-08-06
P61388,Product_61388,C,232.58,2022-01-19
P61389,Product_61389,A,464.83,2025-07-21
P61390,Product_61390,B,194.4,2023-01-22
P61391,Product_61391,A,319.76,2022-05-24
P61392,Product_61392,B,808.41,2021-05-26
P61393,Product_61393,A,821.64,2020-02-22
P61394,Product_61394,B,264.86,2025-03-17
P61395,Product_61395,B,658.91,2020-01-24
P61396,Product_61396,C,978.46,2024-10-24
P61397,Product_61397,D,580.88,2025-10-17
P61398,Product_61398,A,289.94,2021-04-03
P61399,Product_61399,B,859.12,2020-06-12
P61400,Product_61400,A,330.94,2025-07-05
P61401,Product_61401,C,300.51,2023-10-27
P61402,Product_61402,C,22.67,2023-01-07
P61403,Product_61403,A,25.77,2020-09-16
P61404,Product_61404,C,793.37,2025-08-11
P61405,Product_61405,C,957.85,2024-05-19
P61406,Product_61406,C,528.46,2025-08-02
P61407,Product_61407,C,493.65,2024-11-25
P61408,Product_61408,B,255.01,2022-10-04
P61409,Product_61409,B,623.53,2025-02-10
P61410,Product_61410,B,675.83,2022-08-17
P61411,Product_61411,B,323.66,2020-09-16
P61412,Product_61412,C,138.18,2025-08-06
P61413,Product_61413,C,470.81,2020-12-04
P61414,Product_61414,B,302.7,2020-12-17
P61415,Product_61415,D,524.34,2024-03-28
P61416,Product_61416,C,593.17,2023-03-17
P61417,Product_61417,B,768.35,2020-01-27
P61418,Product_61418,C,258.82,2025-11-12
P61419,Product_61419,B,399.24,2021-04-18
P61420,Product_61420,D,865.98,2020-06-03
P61421,Product_61421,A,595.84,2020-03-27
P61422,Product_61422,A,805.99,2022-07-17
P61423,Product_61423,B,910.56,2022-04-29
P61424,Product_61424,D,181.51,2025-09-19
P61425,Product_61425,A,839.17,2024-09-03
P61426,Product_61426,A,352.2,2020-06-19
P61427,Product_61427,D,265.35,2025-10-07
P61428,Product_61428,C,961.13,2022-04-12
P61429,Product_61429,A,665.43,2022-12-08
P61430,Product_61430,B,862.29,2025-04-09
P61431,Product_61431,C,699.49,2023-11-25
P61432,Product_61432,C,637.61,2022-04-11
P61433,Product_61433,A,229.19,2023-08-07
P61434,Product_61434,D,56.48,2023-12-11
P61435,Product_61435,D,381.77,2024-09-02
P61436,Product_61436,C,488.91,2024-01-10
P61437,Product_61437,A,818.56,2022-02-19
P61438,Product_61438,B,612.22,2021-06-14
P61439,Product_61439,C,116.33,2021-08-03
